name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"lagos,nigeria",16 09 2019,31,24,27.2,37.7,24,29.6,24.2,84.5,0,0,0,,0,0,29.5,16.6,240.7,1012.7,55.9,10,206.5,17.8,7,,2019-09-16T06:36:50,2019-09-16T18:45:57,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",17 09 2019,30.1,25,26.4,36.5,25,28,24.6,90.1,17,100,4.17,rain,0,0,28.4,20.5,260,1012.5,64.3,9.4,109.7,9.7,5,,2019-09-17T06:36:39,2019-09-17T18:45:25,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,65202099999,DNMM,remote,65201099999"
"lagos,nigeria",18 09 2019,29.1,24,25.8,34.8,24,26.9,24.2,91.5,27,100,4.17,rain,0,0,28.8,20.5,265.9,1012.5,60.6,8.5,132.3,11.5,6,,2019-09-18T06:36:28,2019-09-18T18:44:53,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",19 09 2019,28,24,25.4,32.7,24,26.2,24.1,92.8,15,100,8.33,rain,0,0,22.3,18.4,211.2,1013,74.1,7.8,143.8,12.5,6,,2019-09-19T06:36:17,2019-09-19T18:44:21,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
"lagos,nigeria",20 09 2019,31,24,27.1,37.6,24,29.6,24.3,85.5,0,0,0,,0,0,22.7,16.8,200.8,1013.5,61.4,8,190.2,16.4,7,,2019-09-20T06:36:06,2019-09-20T18:43:49,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65202099999,DNMM,65201099999"
"lagos,nigeria",21 09 2019,30.8,24.9,26.7,37.2,24.9,28.6,24.5,88.3,0.5,100,20.83,rain,0,0,28.1,14.8,242.5,1013.1,64.9,10,230.2,19.9,9,,2019-09-21T06:35:56,2019-09-21T18:43:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",22 09 2019,31.1,21.8,26.3,36.6,21.8,28,22.8,82.6,3,100,4.17,rain,0,0,29.5,27.7,230.7,1012.8,50.1,9.1,191.1,16.5,7,,2019-09-22T06:35:45,2019-09-22T18:42:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",23 09 2019,31,24,27,37.7,24,29.4,24.2,84.9,0,0,0,,0,0,25.9,20.3,244.5,1013.1,53.9,9.8,191.4,16.4,7,,2019-09-23T06:35:34,2019-09-23T18:42:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
"lagos,nigeria",24 09 2019,34.7,24,27.5,42.6,24,30.3,23.9,81.3,0,0,0,,0,0,28.8,18.4,277.9,1013.5,52.4,10,151,13.1,5,,2019-09-24T06:35:24,2019-09-24T18:41:42,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
"lagos,nigeria",25 09 2019,31.1,25,27.6,38,25,30.8,24.6,84.3,0,0,0,,0,0,36,16.6,229.5,1013.2,46.4,9.8,205.6,17.9,7,,2019-09-25T06:35:14,2019-09-25T18:41:10,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"lagos,nigeria",26 09 2019,31,25,27.5,37.7,25,30.2,24.5,84.3,0,0,0,,0,0,34.2,20.5,236,1013.6,51.1,9.8,220.7,19.1,8,,2019-09-26T06:35:03,2019-09-26T18:40:39,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"lagos,nigeria",27 09 2019,29,23,25.8,33.6,23,26.6,23.5,87.9,2,100,4.17,rain,0,0,29.9,16.6,299.7,1013.2,59.6,9.6,151.9,13,6,,2019-09-27T06:34:53,2019-09-27T18:40:08,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
"lagos,nigeria",28 09 2019,27.2,23,25.3,30.5,23,26,23.6,90.2,8.7,100,8.33,rain,0,0,27.4,46.4,214.7,1013.4,76,9.3,84.9,7.4,4,,2019-09-28T06:34:44,2019-09-28T18:39:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",29 09 2019,30.9,23.8,26.6,35,23.8,28.3,23.9,85.9,19,100,4.17,rain,0,0,39.2,16.6,227.6,1013.4,66.2,8.9,196.6,17,7,,2019-09-29T06:34:34,2019-09-29T18:39:07,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
"lagos,nigeria",30 09 2019,29.3,24.2,26.2,35.6,24.2,27.9,24.3,89.6,13,100,4.17,rain,0,0,33.1,16.6,220.6,1012,52.1,8.9,138.7,11.9,6,,2019-09-30T06:34:25,2019-09-30T18:38:36,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,65201099999"
"lagos,nigeria",1 10 2019,26,23.8,24.5,26,23.8,24.5,23.9,96.4,28,100,4.17,rain,0,0,25.2,11.2,197.2,1012.1,74.3,6.9,96.6,8.3,4,,2019-10-01T06:34:15,2019-10-01T18:38:06,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",2 10 2019,29,23.9,25.7,33.6,23.9,27,23.7,89.1,13,100,8.33,rain,0,0,30.2,16.6,236.2,1012.9,61.8,8.2,141.3,12.1,6,,2019-10-02T06:34:07,2019-10-02T18:37:36,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
"lagos,nigeria",3 10 2019,30.1,23,25.8,34.8,23,27,23.2,86.1,1,100,4.17,rain,0,0,23.4,24.1,318.3,1012.2,77.2,9.6,160.8,13.9,6,,2019-10-03T06:33:58,2019-10-03T18:37:07,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"lagos,nigeria",4 10 2019,26.8,24,25.1,29.7,24,25.2,23.9,92.7,48,100,4.17,rain,0,0,19.4,10.1,217.2,1011.2,73.9,9.2,77.9,6.8,3,,2019-10-04T06:33:50,2019-10-04T18:36:37,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"lagos,nigeria",5 10 2019,27,23,25.2,30.1,23,25.4,23.7,91.7,10,100,4.17,rain,0,0,33.5,19.1,210.5,1011.5,87.4,8.5,62.7,5.4,4,,2019-10-05T06:33:42,2019-10-05T18:36:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"lagos,nigeria",6 10 2019,31,23.2,26.4,42.4,23.2,28.3,24.1,87.3,0.3,100,12.5,rain,0,0,26.6,18.4,249.1,1012,76.5,9.6,185.9,16,8,,2019-10-06T06:33:34,2019-10-06T18:35:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"lagos,nigeria",7 10 2019,30,24,26.4,36.2,24,28,24.1,87.7,1,100,4.17,rain,0,0,34.9,14.8,255.5,1011,62.2,10,160.9,13.8,7,,2019-10-07T06:33:27,2019-10-07T18:35:12,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",8 10 2019,27,23,25.2,30.6,23,25.6,24,93.5,28,100,12.5,rain,0,0,34.6,13,263.3,1011.3,76.2,8.9,133.4,11.2,6,,2019-10-08T06:33:20,2019-10-08T18:34:45,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,65213099999,DNMM,65201099999"
"lagos,nigeria",9 10 2019,30,24,26.4,36.2,24,28.3,24.4,89.2,8,100,8.33,rain,0,0,33.8,22.3,241.7,1011.1,60.4,9.1,175.3,15,6,,2019-10-09T06:33:13,2019-10-09T18:34:17,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",10 10 2019,31,25,27.1,37.7,25,29.7,24.7,87.4,14.3,100,8.33,rain,0,0,31.7,18.7,217.5,1010.8,59.5,9.9,172.8,14.9,6,,2019-10-10T06:33:07,2019-10-10T18:33:51,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65213099999,65202099999,DNMM,remote,65201099999"
"lagos,nigeria",11 10 2019,28,25,25.8,32.7,25,26.3,24.5,93,20,100,8.33,rain,0,0,30.2,16.6,228.9,1011.3,70.4,8.7,146.4,12.7,6,,2019-10-11T06:33:01,2019-10-11T18:33:25,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,65213099999,DNMM,65201099999"
"lagos,nigeria",12 10 2019,25,23,24.1,25,23,24.1,23.5,96.2,3.1,100,4.17,rain,0,0,23,9.4,232.4,1012.6,66.9,7.2,24.7,2.1,1,,2019-10-12T06:32:56,2019-10-12T18:32:59,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
"lagos,nigeria",13 10 2019,30.1,22.7,25.8,35.1,22.7,27.4,23.5,88,34,100,4.17,rain,0,0,25.6,18.4,318.7,1012.7,59.8,8.2,231.3,20,8,,2019-10-13T06:32:51,2019-10-13T18:32:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,65201099999"
"lagos,nigeria",14 10 2019,32,24,27.2,40.3,24,30.2,24.5,85.9,0,0,0,,0,0,31,20.5,231,1011.9,55.7,9.1,202.8,17.3,8,,2019-10-14T06:32:47,2019-10-14T18:32:09,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"lagos,nigeria",15 10 2019,30,24,26.5,35.1,24,28,23.9,85.8,2.5,100,33.33,rain,0,0,25.2,31.7,204.7,1012.3,60.6,9.5,151.6,13.2,6,,2019-10-15T06:32:43,2019-10-15T18:31:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",16 10 2019,30.9,22,26.4,35.4,22,28.3,23.3,84.2,0,0,0,,0,0,29.9,16.6,218.4,1013.2,53.2,9.3,193.7,16.8,7,,2019-10-16T06:32:40,2019-10-16T18:31:22,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"lagos,nigeria",17 10 2019,31,22,26.2,37.8,22,28.7,23.7,86.7,12,100,4.17,rain,0,0,23,16.6,247.2,1012.6,55.7,8.9,159.9,13.7,6,,2019-10-17T06:32:37,2019-10-17T18:30:59,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",18 10 2019,28.2,24.9,25.9,33.1,24.9,27,24.4,91.6,6,100,4.17,rain,0,0,25.2,13,223,1012,73.9,7.5,134.4,11.6,5,,2019-10-18T06:32:35,2019-10-18T18:30:37,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,65202099999,DNMM,65201099999"
"lagos,nigeria",19 10 2019,31,23,25.7,37.4,23,26.7,23.6,88.7,11.5,100,8.33,rain,0,0,31.7,28.4,200.5,1011.6,65.3,7.7,32.7,2.8,2,,2019-10-19T06:32:33,2019-10-19T18:30:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,65213099999,DNMM,remote,65201099999"
"lagos,nigeria",20 10 2019,25,22,24,25,22,24,23.5,96.7,86,100,12.5,rain,0,0,30.6,13,221.4,1013.2,66.8,7.9,149.9,12.9,6,,2019-10-20T06:32:32,2019-10-20T18:29:55,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,65201099999"
"lagos,nigeria",21 10 2019,31,22.7,26.3,36.5,22.7,28.6,23.8,86.8,0,0,0,,0,0,23.4,16.6,176.5,1012.6,51.7,8.7,224.9,19.4,9,,2019-10-21T06:32:32,2019-10-21T18:29:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",22 10 2019,32,24.6,27,39.2,24.6,29.6,24.5,86.6,0,0,0,,0,0,23,16.9,238.2,1011,59.2,9.5,178.2,15.3,7,,2019-10-22T06:32:32,2019-10-22T18:29:15,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",23 10 2019,28,23,25.5,32.7,23,26.8,23.9,90.9,22,100,8.33,rain,0,0,57.6,33.5,234.5,1010.8,66.9,8.4,183.8,15.8,8,,2019-10-23T06:32:33,2019-10-23T18:28:57,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",24 10 2019,33,23.8,26.9,40.6,23.8,29.2,24.1,85.6,1.1,100,8.33,rain,0,0,27.7,16.6,335.4,1011.6,55.4,8.5,188.9,16.3,8,,2019-10-24T06:32:34,2019-10-24T18:28:39,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"lagos,nigeria",25 10 2019,31,23,25.7,37.9,23,27.5,23.9,90.2,12,100,4.17,rain,0,0,28.8,16.6,241.7,1011.8,63.9,8.5,166.7,14.4,8,,2019-10-25T06:32:36,2019-10-25T18:28:22,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
"lagos,nigeria",26 10 2019,29,23,25.9,34.5,23,27.4,23.9,89.2,7,100,4.17,rain,0,0,23.4,13,199.4,1012.2,52,8.1,154.1,13.2,6,,2019-10-26T06:32:39,2019-10-26T18:28:06,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"lagos,nigeria",27 10 2019,29,24,26.2,34.5,24,27.9,24.2,89,0.5,100,4.17,rain,0,0,25.9,11.2,217.8,1012.4,63.5,7.9,115.3,9.9,6,,2019-10-27T06:32:42,2019-10-27T18:27:50,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",28 10 2019,25.1,22,24.1,25.1,22,24.1,23.1,94.2,8,100,4.17,rain,0,0,28.1,24.1,5.2,1012,57.4,8.2,57.2,4.8,3,,2019-10-28T06:32:46,2019-10-28T18:27:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"lagos,nigeria",29 10 2019,30,22.8,26.3,36.2,22.8,28.3,23.5,85.5,0,0,0,,0,0,24.5,15.4,218.4,1011.2,51.9,7.4,190.9,16.5,8,,2019-10-29T06:32:51,2019-10-29T18:27:22,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65213099999,DNMM,65201099999"
"lagos,nigeria",30 10 2019,31,24,26.5,37.7,24,28.5,24.3,88.1,5,100,8.33,rain,0,0,21.6,16.6,220.7,1012,71.9,9,195.8,16.8,7,,2019-10-30T06:32:57,2019-10-30T18:27:09,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,65202099999,DNMM,65201099999"
"lagos,nigeria",31 10 2019,32,24.8,27.4,38.4,24.8,30,24.1,83.2,0,0,0,,0,0,22.7,17.7,238.2,1012.5,54,9.8,235.1,20.4,9,,2019-10-31T06:33:03,2019-10-31T18:26:57,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65202099999,DNMM,65201099999"
"lagos,nigeria",1 11 2019,32.7,24.2,27.1,39.1,24.2,29.2,24.4,85.6,0,0,0,,0,0,28.8,18.4,177.4,1011.7,56.6,10.1,231.3,20,8,,2019-11-01T06:33:10,2019-11-01T18:26:46,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",2 11 2019,30,24,26.2,36.2,24,27.8,24.1,88.7,0,0,0,,0,0,21.6,21.8,76.9,1011.2,67.3,7.9,154.2,13.2,6,,2019-11-02T06:33:17,2019-11-02T18:26:35,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65213099999,DNMM,65201099999"
"lagos,nigeria",3 11 2019,30,23.9,26.4,35.6,23.9,28.5,23.9,86.4,0.3,100,4.17,rain,0,0,25.9,14.8,194.7,1013,51.2,8.2,130,11.4,6,,2019-11-03T06:33:26,2019-11-03T18:26:26,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",4 11 2019,32.9,23.2,27.7,40.1,23.2,30.7,24,81.6,0,0,0,,0,0,23,13,223.6,1012.8,41.4,8.7,220.4,19,8,,2019-11-04T06:33:35,2019-11-04T18:26:18,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",5 11 2019,30.1,26,27.4,36.2,26,30.2,25,87.3,3,100,4.17,rain,0,0,23.8,16.6,217.7,1013.1,52.5,9.9,183.9,15.8,7,,2019-11-05T06:33:44,2019-11-05T18:26:10,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,65201099999"
"lagos,nigeria",6 11 2019,31.2,24.9,27.3,39.3,24.9,30,24.9,87.4,16,100,4.17,rain,0,0,23.4,13,217.2,1011.5,56.4,8.6,191.8,16.5,7,,2019-11-06T06:33:55,2019-11-06T18:26:03,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",7 11 2019,32,24,27.4,40.6,24,30.8,24.8,86.2,0,0,0,,0,0,22.3,18.4,210.2,1010.6,50,8.5,207.6,17.8,7,,2019-11-07T06:34:06,2019-11-07T18:25:58,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"lagos,nigeria",8 11 2019,32,24,27.8,40.6,24,31.6,24.7,84.1,0,0,0,,0,0,25.6,14.8,218.3,1010.3,53.7,8,214.1,18.2,7,,2019-11-08T06:34:18,2019-11-08T18:25:53,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
"lagos,nigeria",9 11 2019,33,25,27.7,41.9,25,31.9,25.6,88.9,2,100,4.17,rain,0,0,28.8,14.8,230.7,1010.3,63.1,7.9,200.5,17.3,6,,2019-11-09T06:34:31,2019-11-09T18:25:50,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,65213099999,65202099999,DNMM,remote,65201099999"
"lagos,nigeria",10 11 2019,29,25,26.4,35.6,25,28.5,24.8,91,4,100,4.17,rain,0,0,22,20.5,211.9,1010.7,54.6,8.1,105.4,9.1,4,,2019-11-10T06:34:45,2019-11-10T18:25:47,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,65201099999"
"lagos,nigeria",11 11 2019,32,24,27.2,40.6,24,30.1,24.4,85.1,0,0,0,,0,0,24.5,16.6,213.3,1009.9,61.3,9.3,159.3,13.8,6,,2019-11-11T06:34:59,2019-11-11T18:25:45,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
"lagos,nigeria",12 11 2019,33,24,27.9,40.6,24,31.3,24.4,82.2,0,0,0,,0,0,22.3,14.8,212.7,1009.7,49.6,9.3,200.4,17.4,7,,2019-11-12T06:35:14,2019-11-12T18:25:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
"lagos,nigeria",13 11 2019,33,23,27.9,42.1,23,31.6,24.3,81.8,0,0,0,,0,0,64.8,46.4,148.9,1009.7,52.8,8.7,198.7,17.2,8,,2019-11-13T06:35:30,2019-11-13T18:25:45,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"lagos,nigeria",14 11 2019,33,23.7,27.4,40.6,23.7,30.4,24.4,84.5,0,0,0,,0,0,24.8,16.6,356.5,1010.4,52.6,8.3,102.7,8.7,3,,2019-11-14T06:35:46,2019-11-14T18:25:46,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",15 11 2019,32,25,28.2,39.2,25,32.2,24.8,82.6,0,0,0,,0,0,22,14.8,227.7,1010.2,51.4,9.2,217.9,18.9,8,,2019-11-15T06:36:03,2019-11-15T18:25:48,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"lagos,nigeria",16 11 2019,34,24.9,28.4,43.5,24.9,32.9,25.3,84.6,0,0,0,,0,0,22.3,20.5,212.1,1009.8,46.2,8.8,141.6,12.2,5,,2019-11-16T06:36:21,2019-11-16T18:25:52,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"lagos,nigeria",17 11 2019,33.1,26,29.1,43.8,26,35.1,26,84.4,0,0,0,,0,0,27.7,18.4,210.5,1010,54.4,9.4,213.1,18.3,8,,2019-11-17T06:36:40,2019-11-17T18:25:56,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"lagos,nigeria",18 11 2019,33,26,29.1,43.8,26,35.4,26.1,84.6,0,0,0,,0,0,26.6,20.5,226.4,1010,51.9,9.7,193.3,16.6,6,,2019-11-18T06:36:59,2019-11-18T18:26:01,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"lagos,nigeria",19 11 2019,33,25.9,28.6,42.1,25.9,33.9,25.7,85,0,0,0,,0,0,24.8,9.4,243.3,1010.5,50.5,9.3,219.1,18.8,8,,2019-11-19T06:37:19,2019-11-19T18:26:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"lagos,nigeria",20 11 2019,34,25,28.3,43.5,25,33.1,25.5,85.5,0,0,0,,0,0,27.7,15.8,250,1010.5,58.9,9,178.9,15.2,6,,2019-11-20T06:37:40,2019-11-20T18:26:14,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",21 11 2019,29.9,25,27.3,36.8,25,30.7,24.7,85.8,0,0,0,,0,0,29.2,27.7,203.1,1011.5,56.6,9.2,166.8,14.5,6,,2019-11-21T06:38:01,2019-11-21T18:26:23,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65202099999,DNMM,65201099999"
"lagos,nigeria",22 11 2019,33,22,27.5,40.6,22,30.8,24.1,82.7,4,100,4.17,rain,0,0,23,25.9,203.7,1011.7,50.9,8.3,201.7,17.5,7,,2019-11-22T06:38:23,2019-11-22T18:26:32,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",23 11 2019,32.1,24.9,28.2,40.6,24.9,32.3,25.2,84.4,0,0,0,,0,0,24.8,22.3,209.2,1011.4,43.6,8.2,204.5,17.6,7,,2019-11-23T06:38:45,2019-11-23T18:26:42,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65202099999,DNMM,remote,65201099999"
"lagos,nigeria",24 11 2019,33,25,28.9,42.1,25,34.2,25.7,83.3,0.1,100,4.17,rain,0,0,25.6,20.5,225.7,1011.2,50,9.7,216.4,18.8,7,,2019-11-24T06:39:09,2019-11-24T18:26:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",25 11 2019,33,25.9,29.2,42.2,25.9,35,25.7,82.2,0,0,0,,0,0,26.3,14.8,235.8,1011.4,50.4,9.8,207.5,17.8,7,,2019-11-25T06:39:32,2019-11-25T18:27:05,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"lagos,nigeria",26 11 2019,33,25.8,29.2,43.8,25.8,35.4,26.1,84.3,0,0,0,,0,0,28.4,17.5,232.6,1011.1,49.9,9.3,191.2,16.5,6,,2019-11-26T06:39:57,2019-11-26T18:27:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",27 11 2019,33.8,22,27.2,42,22,30.7,24.3,85.2,30,100,8.33,rain,0,0,74.2,16.7,226.8,1011.1,48.4,8.6,206.4,17.8,8,,2019-11-27T06:40:22,2019-11-27T18:27:32,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
"lagos,nigeria",28 11 2019,33,24,28.1,43.8,24,32.9,25.1,84.3,0.2,100,4.17,rain,0,0,31.3,18.4,216.2,1011.3,48.9,8.6,199.2,17.1,7,,2019-11-28T06:40:47,2019-11-28T18:27:46,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",29 11 2019,33,25.9,28.9,42.1,25.9,34.2,26,85.6,0,0,0,,0,0,22.7,18.5,291.7,1011.5,47.7,8.6,206.8,17.9,7,,2019-11-29T06:41:13,2019-11-29T18:28:02,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",30 11 2019,34,25.9,29.2,42.1,25.9,35.1,25.7,82.5,0,0,0,,0,0,24.5,20.5,236.7,1011.1,41.3,8.8,231.5,20,8,,2019-11-30T06:41:40,2019-11-30T18:28:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
"lagos,nigeria",1 12 2019,34,25,28.5,42,25,33.3,25.5,84.5,0,0,0,,0,0,31.7,14.8,264.1,1011.2,53.7,8.7,205.8,17.7,7,,2019-12-01T06:42:06,2019-12-01T18:28:36,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
